cristal,,vidrio,,Acetato,,cristal,,Viodrio,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,
1676,90.79612732,1676,89.07637787,1676,84.74581909,1676,0.04208689556,1676,0.04972252622,
1675,90.71632385,1675,89.07041168,1675,83.7754364,1675,0.04211133718,1675,0.04975631088,
1674,90.66728973,1674,89.07241821,1674,83.37613678,1674,0.04215315357,1674,0.04977541417,
1673,90.69075775,1673,89.06855774,1673,83.80618286,1673,0.04214679077,1673,0.049799826,
1672,90.75737,1672,89.06698608,1672,85.00610352,1672,0.04216544703,1672,0.04981820658,
1671,90.77955627,1671,89.06335449,1671,86.49263,1671,0.04214279726,1671,0.04981866851,
1670,90.72177887,1670,89.06063843,1670,87.61306,1670,0.04213541001,1670,0.04981872812,
1669,90.66359711,1669,89.06110382,1669,87.78464508,1669,0.04218818247,1669,0.04983222857,
1668,90.67192841,1668,89.06161499,1668,87.07473755,1668,0.04220929369,1668,0.04982932284,
1667,90.74196625,1667,89.05550385,1667,85.99324799,1667,0.04221827909,1667,0.04987761006,
1666,90.76483917,1666,89.04981995,1666,85.14222717,1666,0.04222589731,1666,0.0498711355,
1665,90.73155212,1665,89.05957794,1665,84.9881134,1665,0.0421503298,1665,0.04983060062,
1664,90.66207123,1664,89.05452728,1664,85.67318726,1664,0.04217973724,1664,0.04990220442,
1663,90.67691803,1663,89.0506897,1663,86.9203949,1663,0.0422661826,1663,0.04993728176,
1662,90.72877502,1662,89.04414368,1662,88.03824615,1662,0.04227323085,1662,0.0499461405,
1661,90.76130676,1661,89.03635406,1661,88.41093445,1661,0.0422924608,1661,0.04998769984,
1660,90.7118454,1660,89.02783203,1660,87.87366486,1660,0.04224406928,1660,0.04997306317,
1659,90.65312195,1659,89.03453064,1659,86.76855469,1659,0.04223804921,1659,0.04998026416,
1658,90.65251923,1658,89.0305481,1658,85.67092896,1658,0.04225708172,1658,0.04997007176,
1657,90.71740723,1657,89.03232574,1657,85.17367554,1657,0.04227425531,1657,0.04997294769,
1656,90.75382996,1656,89.02627563,1656,85.57601166,1656,0.04227405787,1656,0.04999356717,
1655,90.71237946,1655,89.02568817,1655,86.64862823,1655,0.04228390008,1655,0.050031472,
1654,90.65329742,1654,89.01779938,1654,87.89372253,1654,0.04230892286,1654,0.05007010326,
1653,90.64601898,1653,89.0107193,1653,88.64240265,1653,0.04231146351,1653,0.05006336421,
1652,90.71214294,1652,89.01507568,1652,88.47675323,1652,0.04230010882,1652,0.05003254488,
1651,90.74143982,1651,89.01111603,1651,87.49799347,1651,0.0423793532,1651,0.05009773001,
1650,90.71234131,1650,89.01170349,1650,86.29792786,1650,0.04232578725,1650,0.05012428388,
1649,90.63628387,1649,89.00473785,1649,85.51005554,1649,0.04233263806,1649,0.05013794079,
1648,90.63825226,1648,88.98989868,1648,85.53002167,1648,0.04232672974,1648,0.05015380308,
1647,90.69191742,1647,88.99365997,1647,86.318573,1647,0.04244468361,1647,0.05018189922,
1646,90.72103882,1646,88.98456573,1646,87.52754211,1646,0.04241608456,1646,0.05021025985,
1645,90.68612671,1645,88.98834229,1645,88.47571564,1645,0.04241985455,1645,0.05020485446,
1644,90.62580109,1644,88.98027802,1644,88.59284973,1644,0.04237587377,1644,0.05023714155,
1643,90.62741089,1643,88.97629547,1643,87.79925537,1643,0.04244026169,1643,0.05025065318,
1642,90.68719482,1642,88.97652435,1642,86.6835022,1642,0.04246926308,1642,0.05026207492,
1641,90.71276093,1641,88.97218323,1641,85.83592224,1641,0.04246358201,1641,0.05028922111,
1640,90.6737442,1640,88.96635437,1640,85.72015381,1640,0.04244976491,1640,0.05031206459,
1639,90.61158752,1639,88.96209717,1639,86.42086792,1639,0.04246851802,1639,0.05030351877,
1638,90.62352753,1638,88.95927429,1638,87.6383667,1638,0.04247736931,1638,0.05030139908,
1637,90.67762756,1637,88.95857239,1637,88.66384888,1637,0.04252921045,1637,0.05038587004,
1636,90.7093811,1636,88.95579529,1636,88.91349792,1636,0.042471461,1636,0.05035682768,
1635,90.65415955,1635,88.94676208,1635,88.2245636,1635,0.04246078432,1635,0.05038656667,
1634,90.61250305,1634,88.95328522,1634,87.05912018,1634,0.04250063375,1634,0.05041749775,
1633,90.6171875,1633,88.94612885,1633,86.05116272,1633,0.04253697768,1633,0.05043136701,
1632,90.67336273,1632,88.93799591,1632,85.79067993,1632,0.04254813865,1632,0.05044005811,
1631,90.69359589,1631,88.93177795,1631,86.39056396,1631,0.04252316058,1631,0.05046343431,
1630,90.64582825,1630,88.92705536,1630,87.55721283,1630,0.04249889404,1630,0.05046439543,
1629,90.59427643,1629,88.92321777,1629,88.61139679,1629,0.04253945872,1629,0.05055424571,
1628,90.6132431,1628,88.92658234,1628,88.97554016,1628,0.04255422205,1628,0.05049326643,
1627,90.66923523,1627,88.92279816,1627,88.38182831,1627,0.04261409491,1627,0.05054267123,
1626,90.67586517,1626,88.90931702,1626,87.19155121,1626,0.0426021032,1626,0.05057114363,
1625,90.62564087,1625,88.9039917,1625,86.12033844,1625,0.04255321994,1625,0.05056192353,
1624,90.58862305,1624,88.89962769,1624,85.82874298,1624,0.04257012531,1624,0.05061407387,
1623,90.61407471,1623,88.90733337,1623,86.40446472,1623,0.04263202846,1623,0.05062114075,
1622,90.66305542,1622,88.90538788,1622,87.55796814,1622,0.04264467955,1622,0.05062131584,
1621,90.65921021,1621,88.89874268,1621,88.6304245,1621,0.04265892878,1621,0.0506734699,
1620,90.61610413,1620,88.89118958,1620,89.03560638,1620,0.04260418937,1620,0.05069572479,
1619,90.58747101,1619,88.88787842,1619,88.41717529,1619,0.04260892794,1619,0.05069973692,
1618,90.63027954,1618,88.88665009,1618,87.1572113,1618,0.04262757301,1618,0.05067422614,
1617,90.65312195,1617,88.88111115,1617,86.0984726,1617,0.04267637804,1617,0.05073162168,
1616,90.64334869,1616,88.87319946,1616,85.81117249,1616,0.04268780351,1616,0.05075640976,
1615,90.5930481,1615,88.86962891,1615,86.4099884,1615,0.04265433177,1615,0.05078009516,
1614,90.57370758,1614,88.86042023,1614,87.59911346,1614,0.04268109053,1614,0.05082566291,
1613,90.6124649,1613,88.86140442,1613,88.70648193,1613,0.04274303839,1613,0.0508174859,
1612,90.64643097,1612,88.84923553,1612,89.04231262,1612,0.04274292663,1612,0.05084798485,
1611,90.61673737,1611,88.83921051,1611,88.31060791,1611,0.04271744937,1611,0.05088878423,
1610,90.56960297,1610,88.83972168,1610,87.08467865,1610,0.04268860072,1610,0.05087778345,
1609,90.56822968,1609,88.84490967,1609,86.02061462,1609,0.04274686798,1609,0.05093232915,
1608,90.60953522,1608,88.83605957,1608,85.80086517,1608,0.04282173887,1608,0.05096367747,
1607,90.62985992,1607,88.82626343,1607,86.49287415,1607,0.04276717827,1607,0.05095415935,
1606,90.60177612,1606,88.81634521,1606,87.7858429,1606,0.04272224754,1606,0.05094912276,
1605,90.55588531,1605,88.81638336,1605,88.87193298,1605,0.04274455458,1605,0.05100772157,
1604,90.56139374,1604,88.8174057,1604,89.07541656,1604,0.04286079481,1604,0.05103616416,
1603,90.60100555,1603,88.80860138,1603,88.25080109,1603,0.04287805036,1603,0.05109337717,
1602,90.61133575,1602,88.805336,1602,86.89927673,1602,0.04285010695,1602,0.05109063908,
1601,90.57955933,1601,88.79949188,1601,85.88391876,1601,0.04278477281,1601,0.05109733716,
1600,90.54916382,1600,88.79808044,1600,85.8234024,1600,0.04281833768,1600,0.05112858117,
1599,90.5657196,1599,88.7926712,1599,86.75769806,1599,0.04288179427,1599,0.05117208883,
1598,90.59937286,1598,88.7835083,1598,88.09711456,1598,0.04291328043,1598,0.05119125172,
1597,90.59034729,1597,88.78050232,1597,89.03398895,1597,0.04290145263,1597,0.05121991038,
1596,90.55786133,1596,88.77390289,1596,89.0477829,1596,0.04288182408,1596,0.05126153678,
1595,90.5400238,1595,88.76683807,1595,88.00627136,1595,0.04286902398,1595,0.05123470724,
1594,90.56221008,1594,88.76703644,1594,86.57525635,1594,0.04294222966,1594,0.05126931146,
1593,90.58929443,1593,88.76361847,1593,85.68740845,1593,0.04298649728,1593,0.05133491755,
1592,90.57330322,1592,88.75506592,1592,85.93110657,1592,0.04290639609,1592,0.0513093397,
1591,90.54082489,1591,88.75006104,1591,87.03472137,1591,0.04290622473,1591,0.05136157572,
1590,90.53407288,1590,88.75065613,1590,88.41247559,1590,0.04296843335,1590,0.0513699092,
1589,90.56761169,1589,88.74066162,1589,89.22003174,1589,0.0430050157,1589,0.05142154172,
1588,90.58176422,1588,88.72781372,1588,88.9034729,1588,0.04298332334,1588,0.05143652111,
1587,90.54985046,1587,88.72302246,1587,87.54205322,1587,0.04297629371,1587,0.05148040876,
1586,90.52224731,1586,88.72444916,1586,86.12064362,1586,0.04295668751,1586,0.05147140101,
1585,90.52466583,1585,88.71373749,1585,85.54626465,1585,0.04307298362,1585,0.05155196041,
1584,90.56345367,1584,88.71598053,1584,86.12758636,1584,0.04305166006,1584,0.05155458674,
1583,90.56021881,1583,88.70851135,1583,87.49241638,1583,0.04306289554,1583,0.0515880473,
1582,90.53083801,1582,88.70412445,1582,88.85063171,1582,0.04299632832,1582,0.0515936166,
1581,90.52043915,1581,88.6964035,1581,89.31782532,1581,0.04308727756,1581,0.05164040625,
1580,90.5350647,1580,88.69242859,1580,88.51615906,1580,0.04311472178,1580,0.05167137086,
1579,90.554039,1579,88.68115234,1579,86.93824005,1579,0.04308499023,1579,0.05168285966,
1578,90.54042816,1578,88.67634583,1578,85.71754456,1578,0.04307012632,1578,0.05172248557,
1577,90.50737,1577,88.6692276,1577,85.55664063,1577,0.04306481034,1577,0.0517219305,
1576,90.50936127,1576,88.66688538,1576,86.57113647,1576,0.04312606901,1576,0.05173511058,
1575,90.5246048,1575,88.65660858,1575,88.1180191,1575,0.04315908998,1575,0.05179687962,
1574,90.53971863,1574,88.65464783,1574,89.27399445,1574,0.04317418858,1574,0.05183462054,
1573,90.51207733,1573,88.65022278,1573,89.17928314,1573,0.04311966524,1573,0.05186816305,
1572,90.49304962,1572,88.64506531,1572,87.90649414,1572,0.04317067191,1572,0.05188508332,
1571,90.49931335,1571,88.63235474,1571,86.27352905,1571,0.04321993515,1571,0.05190060288,
1570,90.52664948,1570,88.62551117,1570,85.37796021,1570,0.0431827642,1570,0.05193175748,
1569,90.51963806,1569,88.61999512,1569,85.79627228,1569,0.04317818955,1569,0.05195976421,
1568,90.50231934,1568,88.63332367,1568,87.25972748,1568,0.04321147129,1568,0.05199991539,
1567,90.47260284,1567,88.61423492,1567,88.85392761,1567,0.04323543608,1567,0.05201458931,
1566,90.50385284,1566,88.61042023,1566,89.49194336,1566,0.04328144714,1566,0.05205558985,
1565,90.52083588,1565,88.60507202,1565,88.77048492,1565,0.04321745038,1565,0.05205693096,
1564,90.50352478,1564,88.59823608,1564,87.11166382,1564,0.043224141,1564,0.05210412294,
1563,90.47644806,1563,88.59521484,1563,85.59812927,1563,0.04327078164,1563,0.05215619132,
1562,90.47634125,1562,88.58230591,1562,85.32341003,1562,0.04332363233,1562,0.0521934703,
1561,90.4944458,1561,88.58123779,1561,86.44107819,1561,0.04330690205,1561,0.05219291523,
1560,90.50660706,1560,88.56874847,1560,88.22446442,1560,0.04328625277,1560,0.05224995688,
1559,90.47249603,1559,88.56136322,1559,89.42917633,1559,0.04328570887,1559,0.05226458609,
1558,90.45280457,1558,88.56045532,1558,89.35147858,1558,0.04333003983,1558,0.05230093747,
1557,90.46920776,1557,88.54666138,1557,87.94786835,1557,0.04335572571,1557,0.05232268944,
1556,90.50016785,1556,88.54475403,1556,86.0831604,1556,0.04337689281,1556,0.05234079435,
1555,90.48124695,1555,88.54049683,1555,85.14917755,1555,0.04335029051,1555,0.05240565538,
1554,90.44757843,1554,88.53451538,1554,85.79198456,1554,0.04338224232,1554,0.05242630467,
1553,90.44271088,1553,88.53501129,1553,87.46469116,1553,0.04340655729,1553,0.05244695395,
1552,90.47814941,1552,88.52262878,1552,89.12780762,1552,0.04341808707,1552,0.05249307677,
1551,90.48905182,1551,88.50839233,1551,89.67010498,1551,0.04340203851,1551,0.05251746997,
1550,90.4519043,1550,88.50501251,1550,88.63439941,1550,0.04339628667,1550,0.05252182484,
1549,90.43248749,1549,88.50276184,1549,86.67650604,1549,0.0434390828,1549,0.05256897584,
1548,90.45280457,1548,88.49393463,1548,85.2046051,1548,0.0434823148,1548,0.0526249297,
1547,90.48178101,1547,88.48788452,1547,85.27240753,1547,0.04346966743,1547,0.05264494568,
1546,90.46027374,1546,88.47633362,1546,86.73269653,1546,0.04346068576,1546,0.05267873034,
1545,90.42559814,1545,88.48445892,1545,88.66915894,1545,0.04349656403,1545,0.05269495025,
1544,90.42724609,1544,88.46221924,1544,89.74847412,1544,0.0435231179,1544,0.05275313929,
1543,90.46534729,1543,88.46152496,1543,89.17992401,1543,0.04351805151,1543,0.05279406533,
1542,90.46324158,1542,88.45649719,1542,87.25754547,1542,0.0434833169,1542,0.05276760831,
1541,90.41979218,1541,88.447258,1541,85.4220047,1541,0.04350572079,1541,0.05283382162,
1540,90.40789032,1540,88.44615173,1540,84.94986725,1540,0.04358429834,1540,0.05287600681,
1539,90.4353714,1539,88.43108368,1539,86.15266418,1539,0.04360521957,1539,0.05291591957,
1538,90.46307373,1538,88.42622375,1538,88.16043854,1538,0.04358987883,1538,0.05293849483,
1537,90.41999817,1537,88.42028046,1537,89.67569733,1537,0.04356017336,1537,0.0529746972,
1536,90.38768768,1536,88.41505432,1536,89.5316925,1536,0.04357574135,1536,0.05300832912,
1535,90.41442871,1535,88.41014862,1535,87.75775146,1535,0.04365290329,1535,0.05304421484,
1534,90.45278168,1534,88.40538788,1534,85.69412994,1534,0.04366927594,1534,0.05305775627,
1533,90.42617798,1533,88.39231873,1533,84.77949524,1533,0.04363467172,1533,0.0531029515,
1532,90.38069916,1532,88.38465881,1532,85.63131714,1532,0.0436780937,1532,0.05315198004,
1531,90.37988281,1531,88.37908173,1531,87.71962738,1531,0.04367233813,1531,0.05315771699,
1530,90.42873383,1530,88.37398529,1530,89.55605316,1530,0.04371158406,1530,0.05321055651,
1529,90.43408203,1529,88.36567688,1529,89.81767273,1529,0.04367033392,1529,0.05323806033,
1528,90.37985229,1528,88.3602829,1528,88.18170166,1528,0.04368473217,1528,0.05324970931,
1527,90.36419678,1527,88.35191345,1527,85.99462891,1527,0.04374920204,1527,0.05332769826,
1526,90.4083252,1526,88.34796143,1526,84.70690155,1526,0.04376136884,1526,0.05334414914,
1525,90.43200684,1525,88.33964539,1525,85.32356262,1525,0.04375750571,1525,0.05340093374,
1524,90.38792419,1524,88.33338165,1524,87.37374878,1524,0.04371367395,1524,0.05339232832,
1523,90.34755707,1523,88.32044983,1523,89.48660278,1523,0.04374622554,1523,0.05344253406,
1522,90.38544464,1522,88.31207275,1522,89.97130585,1522,0.04380835593,1522,0.05349886417,
1521,90.42632294,1521,88.31150818,1521,88.54906464,1521,0.04383403808,1521,0.0535072647,
1520,90.38526917,1520,88.29917908,1520,86.19834137,1520,0.04380574822,1520,0.05358108878,
1519,90.33556366,1519,88.29476166,1519,84.654953,1519,0.04379126057,1519,0.05357066169,
1518,90.35826111,1518,88.28536987,1518,85.10057068,1518,0.04384984821,1518,0.05362314358,
1517,90.40809631,1517,88.27804565,1517,87.19900513,1517,0.04383469746,1517,0.05362358317,
1516,90.38432312,1516,88.27153778,1516,89.43720245,1516,0.04381978139,1516,0.05365899205,
1515,90.32741547,1515,88.26065826,1515,90.09391022,1515,0.04384503514,1515,0.05370140821,
1514,90.32984924,1514,88.25058746,1514,88.70856476,1514,0.04389091209,1514,0.05378369987,
1513,90.38562775,1513,88.24441528,1513,86.25684357,1513,0.04393874109,1513,0.05382975936,
1512,90.38936615,1512,88.24018097,1512,84.55864716,1512,0.04391820729,1512,0.0538476035,
1511,90.32715607,1511,88.23275757,1511,84.91670227,1511,0.04390214011,1511,0.05388953909,
1510,90.31658936,1510,88.23390961,1510,87.11025238,1510,0.04394143447,1510,0.05391330644,
1509,90.37097931,1509,88.21611786,1509,89.47045135,1509,0.04399494082,1509,0.05395594984,
1508,90.38401794,1508,88.2080307,1508,90.14315033,1508,0.04397445917,1508,0.05398555472,
1507,90.32300568,1507,88.2068634,1507,88.71137238,1507,0.04395572841,1507,0.05402583256,
1506,90.29698944,1506,88.20107269,1506,86.13386536,1506,0.04396463558,1506,0.05407288671,
1505,90.34533691,1505,88.192276,1505,84.43180084,1505,0.0440287441,1505,0.05411138386,
1504,90.37293243,1504,88.17987823,1504,84.8736496,1504,0.04404240847,1504,0.0541309379,
1503,90.31237793,1503,88.17063904,1503,87.17340088,1503,0.04403057694,1503,0.05417070165,
1502,90.27858734,1502,88.16144562,1502,89.5087738,1502,0.04404046014,1502,0.05424504727,
1501,90.32398224,1501,88.15209961,1501,90.16426849,1501,0.04408510029,1501,0.05424877256,
1500,90.36888123,1500,88.15233612,1500,88.60172272,1500,0.04411352053,1500,0.05429182947,
1499,90.32879639,1499,88.14532471,1499,85.93943787,1499,0.04407126084,1499,0.05432764813,
1498,90.27670288,1498,88.13769531,1498,84.24906921,1498,0.0440954715,1498,0.05436637253,
1497,90.30796814,1497,88.12309265,1497,84.94435883,1497,0.04411959648,1497,0.05440501124,
1496,90.35455322,1496,88.11824036,1496,87.43197632,1496,0.04417103529,1496,0.05445131287,
1495,90.30805206,1495,88.10584259,1495,89.71508789,1495,0.044144582,1495,0.05448288843,
1494,90.24752808,1494,88.09718323,1494,90.13846588,1494,0.04411888123,1494,0.05454123393,
1493,90.28103638,1493,88.0901413,1493,88.24822998,1493,0.04419745505,1493,0.05456165969,
1492,90.3391037,1492,88.08616638,1492,85.50028992,1492,0.04421387985,1492,0.0545932129,
1491,90.30427551,1491,88.07241821,1491,84.05967712,1491,0.04417298362,1491,0.05462532863,
1490,90.24116516,1490,88.0644989,1490,85.20585632,1490,0.04417123273,1490,0.05466783792,
1489,90.27143097,1489,88.05436707,1489,87.8419342,1489,0.04423351213,1489,0.05472368002,
1488,90.32912445,1488,88.05567932,1488,90.03704834,1488,0.04430459812,1488,0.05478002876,
1487,90.30426788,1487,88.04641724,1487,89.987854,1487,0.04426707327,1487,0.0548206456,
1486,90.23243713,1486,88.03607941,1486,87.70220947,1486,0.04425962269,1486,0.05485668033,
1485,90.26234436,1485,88.02235413,1485,84.91627502,1485,0.04429768771,1485,0.05493507907,
1484,90.31408691,1484,88.01687622,1484,83.99974823,1484,0.04432744533,1484,0.05492250621,
1483,90.28795624,1483,88.00817871,1483,85.67949677,1483,0.0443206206,1483,0.05496951193,
1482,90.22150421,1482,87.99371338,1482,88.48856354,1482,0.04429788888,1482,0.05501881242,
1481,90.24550629,1481,87.99395752,1481,90.30144501,1481,0.04434974864,1481,0.05505225062,
1480,90.29649353,1480,87.98514557,1480,89.56384277,1480,0.04442678764,1480,0.05511689931,
1479,90.27452087,1479,87.97274017,1479,86.88859558,1479,0.04439785704,1479,0.05514984578,
1478,90.21525574,1478,87.96795654,1478,84.32978058,1478,0.04435496777,1478,0.05521642044,
1477,90.2359314,1477,87.96067047,1477,84.19953918,1477,0.04444617406,1477,0.05523405969,
1476,90.2855835,1476,87.95381927,1476,86.36367035,1476,0.04447915033,1476,0.05528671294,
1475,90.26756287,1475,87.94573975,1475,89.1704483,1475,0.04445592314,1475,0.05531808361,
1474,90.21013641,1474,87.94230652,1474,90.3405304,1474,0.04441732541,1474,0.05534501746,
1473,90.22608948,1473,87.92901611,1473,88.74143219,1473,0.04447828978,1473,0.0553890951,
1472,90.27203369,1472,87.91330719,1472,85.71315765,1472,0.04454342276,1472,0.05544409156,
1471,90.24253845,1471,87.90145874,1471,83.80110931,1471,0.04446237534,1471,0.05546355993,
1470,90.18964386,1470,87.89202881,1470,84.60190582,1470,0.04445480555,1470,0.0555440709,
1469,90.21466064,1469,87.88756561,1469,87.42415619,1469,0.04455145448,1469,0.05559646711,
1468,90.26357269,1468,87.87931824,1468,89.91706848,1468,0.04460345954,1468,0.0556182377,
1467,90.22544861,1467,87.86728668,1467,90.01139832,1467,0.04456619546,1467,0.05567679182,
1466,90.1727829,1466,87.8559494,1466,87.51123047,1466,0.0445404388,1466,0.05572202429,
1465,90.201828,1465,87.84738159,1465,84.56165314,1465,0.04461298138,1465,0.05575878546,
1464,90.23471832,1464,87.83428955,1464,83.71569824,1464,0.04466990009,1464,0.05579119176,
1463,90.20498657,1463,87.83633423,1463,85.53633118,1463,0.04461163282,1463,0.05583010241,
